model,type,Dominant_Moving,Env1,Env2,Env3,Env4,Env5,Env6,Env7,Env8,Env9,Env10,Env11,Env12
231.0,train,False,999.4,969.7999999999997,999.6,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,997.3,-99.9999999999986,938.8999999999994,-99.9999999999986,946.0999999999997
231.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,999.6,-1.0,-1.0,-0.5
231.0,target,False,999.2,999.4,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,986.0,906.3000000000011,949.6999999999997,-99.9999999999986,908.3000000000008
232.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
232.0,train,False,999.2,998.0,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.1
232.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,999.6,-1.0,-1.0,-0.5
232.0,target,False,999.2,998.2,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.1
233.0,train,True,998.8,-0.4,999.2,999.2,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.2,-1.0,-0.5
233.0,train,False,999.2,-99.9999999999986,999.2,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.4,999.2,-99.9999999999986,-99.9999999999986,-99.9999999999986
233.0,target,True,998.8,-0.4,999.2,999.2,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.2,-1.0,-0.5
233.0,target,False,999.2,-99.9999999999986,999.2,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,997.8,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986
234.0,train,True,998.3,-0.4,-1.1,-1.7000000000000004,-0.4,-0.7999999999999999,-0.6,-1.6000000000000003,-0.6,-1.2,-1.0,-0.5
234.0,train,False,999.2,998.3,984.4,998.9,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.3,998.5,-99.9999999999986,-99.9999999999986,996.6
234.0,target,True,998.3,-0.4,-1.1,-1.7000000000000004,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.6000000000000003,-1.0,-0.5
234.0,target,False,999.2,998.4,983.2,998.9,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.3,998.5,-99.9999999999986,-99.9999999999986,996.6
235.0,train,True,-2.800000000000001,-0.4,992.7,-1.7000000000000004,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.2,-1.0,-0.5
235.0,train,False,967.6999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.0,998.1,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
235.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
235.0,target,False,999.6,999.6,999.6,999.6,-99.9999999999986,995.9,987.0,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
236.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
236.0,train,False,-99.9999999999986,942.3999999999994,-99.9999999999986,965.6999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
236.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
236.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
237.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
237.0,train,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986
237.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
237.0,target,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986
238.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
238.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
238.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
238.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
239.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
239.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,982.1,998.5,-99.9999999999986,-99.9999999999986,995.4,-99.9999999999986
239.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.1,-1.0,-0.5
239.0,target,False,-99.9999999999986,985.2,995.8,-99.9999999999986,-99.9999999999986,974.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,980.9,-99.9999999999986
240.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
240.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
240.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
240.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
241.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
241.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,927.0999999999997,-99.9999999999986
241.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
241.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
242.0,train,True,-2.900000000000001,-0.4,999.4,-1.3,-0.4,-0.7999999999999999,-0.6,-2.500000000000001,-0.7999999999999999,-1.2,-1.0,-0.5
242.0,train,False,956.6999999999997,999.4,995.7,999.6,-99.9999999999986,954.8999999999997,975.8,999.6,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986
242.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
242.0,target,False,-99.9999999999986,965.7999999999997,-99.9999999999986,991.1,-99.9999999999986,935.9999999999992,-99.9999999999986,-99.9999999999986,989.9,-99.9999999999986,-99.9999999999986,979.3
243.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
243.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
243.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
243.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,973.1
244.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
244.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
244.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
244.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
245.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
245.0,train,False,999.4,999.6,999.4,999.6,-99.9999999999986,998.9,998.7,999.6,987.6,-99.9999999999986,-99.9999999999986,-99.9999999999986
245.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
245.0,target,False,999.4,999.6,999.4,999.6,-99.9999999999986,999.0,998.7,999.6,-99.9999999999986,-99.9999999999986,969.9999999999997,-99.9999999999986
246.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
246.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
246.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
246.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
247.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
247.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
247.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
247.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
248.0,train,True,998.8,-0.4,999.0,999.0,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
248.0,train,False,999.0,-99.9999999999986,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
248.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
248.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
249.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
249.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,978.0
249.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
249.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
250.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
250.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
250.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
250.0,target,False,-99.9999999999986,965.7999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
251.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
251.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,950.8999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,955.2999999999997
251.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
251.0,target,False,-99.9999999999986,984.7,-99.9999999999986,-99.9999999999986,936.6999999999994,-99.9999999999986,-99.9999999999986,-99.9999999999986,905.100000000001,-99.9999999999986,-99.9999999999986,978.0
252.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
252.0,train,False,999.4,999.6,998.9,999.6,-99.9999999999986,992.3,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
252.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,-0.8999999999999999,-0.6,-1.0,-1.0,-0.5
252.0,target,False,999.4,999.6,998.9,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
253.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
253.0,train,False,-99.9999999999986,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.1,-99.9999999999986,908.2000000000011,-99.9999999999986
253.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,999.6,-1.0,-1.0,-0.5
253.0,target,False,-99.9999999999986,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.5,-99.9999999999986,-99.9999999999986,-99.9999999999986
254.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
254.0,train,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,995.9,-99.9999999999986
254.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
254.0,target,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,995.9,-99.9999999999986
255.0,train,True,-2.900000000000001,-0.4,-1.1,999.4,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.6000000000000003,-1.0,-0.5
255.0,train,False,999.4,999.2,999.4,999.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.4,-99.9999999999986,959.2999999999997,-99.9999999999986,-99.9999999999986
255.0,target,True,-2.900000000000001,-0.4,999.4,-1.3,-0.4,-0.7999999999999999,-0.6,-2.500000000000001,999.6,-1.2,-1.0,-0.5
255.0,target,False,955.7999999999997,999.4,-99.9999999999986,994.1,-99.9999999999986,951.2999999999997,-99.9999999999986,974.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
256.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
256.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
256.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
256.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
257.0,train,True,-2.900000000000001,-0.4,999.4,-1.3,-0.4,-0.7999999999999999,-0.6,-2.500000000000001,-0.7999999999999999,-1.2,-1.0,-0.5
257.0,train,False,-99.9999999999986,987.4,987.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,985.2
257.0,target,True,-6.999999999999992,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
257.0,target,False,-99.9999999999986,992.6,987.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.8,-99.9999999999986,-99.9999999999986,925.8,999.5
258.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
258.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
258.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
258.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,956.0999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.3
259.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
259.0,train,False,-99.9999999999986,-99.9999999999986,975.5,-99.9999999999986,-99.9999999999986,978.0,923.3,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
259.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
259.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,951.9999999999997,-99.9999999999986,970.2999999999997,953.0999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986,973.5,-99.9999999999986
260.0,train,True,998.8,-0.4,-1.1,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,-1.5000000000000002,-0.6,-1.2,-1.0,-0.5
260.0,train,False,998.8,-99.9999999999986,-99.9999999999986,994.2,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986,-99.9999999999986,980.5
260.0,target,True,998.1,-0.4,999.0,999.0,-0.4,-0.7999999999999999,-0.6,999.0,-0.6,-1.0,-1.0,-0.5
260.0,target,False,999.0,999.0,999.0,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.0,999.2,-99.9999999999986,-99.9999999999986,991.8
261.0,train,True,997.5,-0.4,-1.2,-1.3,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.6000000000000003,-1.0,-0.5
261.0,train,False,991.0,988.2,968.5999999999997,990.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.0,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.5
261.0,target,True,-2.800000000000001,-0.4,995.8,-1.3,-0.4,-0.7999999999999999,-0.7999999999999999,-1.3,-0.6,-1.2,-1.0,-0.5
261.0,target,False,993.1,998.5,965.9999999999997,997.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,992.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,989.5
262.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.2,-0.6,-1.8000000000000005,-1.0,-0.5
262.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,956.6999999999997,996.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,960.4999999999997,-99.9999999999986
262.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.2,-0.6,997.7,-1.0,-0.5
262.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,988.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
263.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
263.0,train,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.8,-99.9999999999986,-99.9999999999986,-99.9999999999986,996.6,-99.9999999999986,910.6000000000008,967.8999999999997
263.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
263.0,target,False,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986,933.2999999999997,-99.9999999999986,-99.9999999999986,-99.9999999999986
264.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
264.0,train,False,-99.9999999999986,984.7,995.8,-99.9999999999986,961.1999999999997,986.0,993.5,-99.9999999999986,975.0,-99.9999999999986,-99.9999999999986,978.5
264.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
264.0,target,False,940.0999999999997,995.1,997.0,994.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.8,970.9,-99.9999999999986,-99.9999999999986,-99.9999999999986
265.0,train,True,999.4,-0.4,-1.1,998.8,-0.4,-0.7999999999999999,-0.6,-1.5000000000000002,-0.6,-1.2,-1.0,-0.5
265.0,train,False,999.6,-99.9999999999986,993.3,994.2,-99.9999999999986,997.8,999.0,998.8,-99.9999999999986,996.0,-99.9999999999986,-99.9999999999986
265.0,target,True,-2.800000000000001,-0.4,-1.8000000000000005,-1.1,-0.4,-0.7999999999999999,-0.7999999999999999,-1.5000000000000002,-0.6,-1.2,-1.0,-0.5
265.0,target,False,965.7999999999997,983.2,983.6,997.8,-99.9999999999986,998.0,998.4,993.1,-99.9999999999986,993.0,942.3999999999994,-99.9999999999986
266.0,train,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
266.0,train,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,995.9,-99.9999999999986
266.0,target,True,-2.800000000000001,-0.4,-1.1,-1.3,-0.4,-0.7999999999999999,-0.6,-1.1,-0.6,-1.0,-1.0,-0.5
266.0,target,False,-99.9999999999986,965.7999999999997,-99.9999999999986,993.5,-99.9999999999986,963.0999999999997,-99.9999999999986,995.8,-99.9999999999986,-99.9999999999986,995.9,-99.9999999999986
267.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,-1.8000000000000005,-1.0,-0.5
267.0,train,False,999.5,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.0,988.1,-99.9999999999986,999.5
267.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,-1.8000000000000005,-1.0,-0.5
267.0,target,False,999.5,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.0,988.1,-99.9999999999986,999.5
268.0,train,True,999.0,-0.4,-1.1,998.8,-0.4,-0.7999999999999999,-0.7999999999999999,999.3,999.6,999.2,-1.0,-0.5
268.0,train,False,996.8,999.6,993.1,998.4,-99.9999999999986,-99.9999999999986,-99.9999999999986,998.5,999.2,999.2,-99.9999999999986,910.2000000000007
268.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
268.0,target,False,999.4,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,999.6,999.2,-99.9999999999986,990.4
269.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
269.0,train,False,999.4,999.6,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,999.2,-99.9999999999986,-99.9999999999986
269.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,999.6,999.2,-1.0,-0.5
269.0,target,False,999.4,999.6,999.6,999.6,-99.9999999999986,989.3,-99.9999999999986,999.6,-99.9999999999986,999.2,-99.9999999999986,-99.9999999999986
270.0,train,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
270.0,train,False,999.6,999.4,999.6,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,999.6,-99.9999999999986,-99.9999999999986,-99.9999999999986,-99.9999999999986
270.0,target,True,999.6,-0.4,999.6,999.6,-0.4,-0.7999999999999999,-0.6,999.4,-0.6,-1.8000000000000005,-1.0,-0.5
